state,date,tweet_count,total_likes,sentiment_avg,total_retweets,total_followers,most_common_issues,most_common_derogatory_language,most_common_adjectives,top_10_user_screen_name,most_common_hashtag,top_hashtags,top_cleaned_tweet,states_code
Rhode Island,2020-11-05,18,165.0,0.013311111111111107,59.0,87549.0,fraud,No derogatory_language,clear,"['too_excited', 'newscaster', 'IMHO1776', 'DPTBPTina', 'ctbjr', 'MWSheridan', 'barryjmenard', 'SolauraKay', 'BobbyB_RI', 'GrandpaSnarky']",#trump,['#trump'],['says biden is leading says trump is who do i believe why cant the media be truly independent'],RI
Rhode Island,2020-11-06,18,443.0,0.023611111111111107,107.0,159002.0,fraud,"criminal, criminal",trumpmeltdown,"['matthewfecteau', 'GrandpaSnarky', 'too_excited', 'Ezriela', 'ctbjr', 'Rickeclarkjr', 'MduranStudio', 'KellySa50037556', 'JaviAJuarez', 'RunTMC_954']","#biden,#trump,#fraud,#election","['#biden,#trump,#fraud,#election']",['spread this spread this spread this biden trump fraud election'],RI
Rhode Island,2020-11-07,38,351.0,0.18701578947368422,60.0,126578.0,corrupt,riot,good strong devoted patriotic young armed,"['matthewfecteau', 'aspexit', 'mike_lanoue', 'GrandpaSnarky', 'mjerzyk', 'jonathyn', 'RandolphHurst', 'Aurelian_Wolf', 'DropkickNH', 'exnepat']",#trump,['#trump'],['this is actually good news all of these strong devoted patriotic young men can finally join our armed forces to defend and protect our country thank you in advance trump supporters trump bidenharris joebidenkamalaharris joebiden joebidenpresidentelect'],RI
Rhode Island,2020-11-08,27,18.0,0.24763333333333332,4.0,23275.0,corrupt,"violence, riot, destruction",essential presidential biased,"['Euskal_Pride', 'RINewsToday', 'Micah57908075', 'AnzaldiTerry', 'HowNeilFeels', 'SkinnyDiva', 'Denali_Beth', 'kpips', 'SamMoulton', 'steelharbinger']",#biden,['#biden'],['joebiden presidentelect of the usa listen to his speech last night and see how the map stands and status of challenge to the election results which continues elections president donaldtrump'],RI
South Carolina,2020-10-15,58,584.0,-0.15386379310344828,326.0,337320.0,maga,attack,communist social twitterfacebook american,"['ArmedPatriot45', 'UncleMurf', 'SCcoast_agent', 'BeachBum1776', 'computablu', 'CBPradio', 'AmyBradoc', 'jimlwaters', 'UtleyYATM', 'authorbtwomey']",#biden,['#biden'],['communist invasion via social media twitterfacebook complicit in attacks against american people as well as electioninterference trump biden greenville northcarolina vote'],SC
South Carolina,2020-10-16,84,661.0,0.025828571428571433,140.0,415532.0,maga,attack,fraudulent,"['frequentbuyer1', 'ArmedPatriot45', 'KallasSandy', 'dayman23', 'DJFunkyGrrL', 'BaldAvenger57', 'WillSherwood', 'TimothyGSmith05', 'SCcoast_agent', 'newsouth418']",#biden,['#biden'],['anybody watching the trump and the biden town halls the difference in questioning style is hilarious and why people vote trump and hate the national media'],SC
South Carolina,2020-10-17,44,392.0,-0.023911363636363637,242.0,307909.0,hunter biden,"criminal, criminal",common open extremist,"['ArmedPatriot45', 'WillSherwood', 'SCcoast_agent', 'RedheadAndRight', '4diva63', 'USATCC', 'yungbraly', 'sdotfoster8', 'MorgyWV', 'OptnTrader']",#biden,['#biden'],['if your hatred for trump outweighs your common sense knowing full well that biden will tear down the wall amp have open borders amp ban the travel ban from extremist countries causing loss of american jobs amp endangering americas safety then you are the problem bidensamerica'],SC
South Carolina,2020-10-18,58,332.0,-0.10917586206896553,152.0,265800.0,hunterbiden,rage,big,"['RedheadAndRight', 'SCcoast_agent', 'WillSherwood', 'ArmedPatriot45', 'askDrSheilad', 'AshleyCooperCHS', 'TrevorsJoseph', 'GottShirley', '1VulgarVirgo', 'KayeKoonce']",#biden,['#biden'],['hey blm marxist if you claim to protect black lives then why were your counterpart terrorists antifa beating this young black man trump biden resist antifascist ravensflock'],SC
South Carolina,2020-10-19,42,214.0,-0.06039047619047619,121.0,230285.0,maga,"criminal, criminal",local largest local,"['WillSherwood', 'ArmedPatriot45', 'OptnTrader', 'authorbtwomey', 'frequentbuyer1', 'SSHistoryEduc', 'PCornelius12', 'kathy17407426', 'TeresaHeriot', 'giacoknox']",#trump,['#trump'],['bidens criticism to fracking led boilermakers local the largest local chapter of boilermakers in the countryto endorse president trump'],SC
South Carolina,2020-10-20,47,461.0,0.03207872340425531,227.0,353549.0,maga,anger,net corrupt,"['frequentbuyer1', 'WillSherwood', 'ArmedPatriot45', 'newsouth418', 'MissKel11', 'keoweeretired', 'PCornelius12', 'CEOJimmyLee', 'giacoknox', 'CPTSDRecovery']",#trump,['#trump'],['ummm could someone please check on this lady she might be a danger to herself or others she is completely over the flippin edge americans were losing our democracy biden trump maga election via'],SC
South Carolina,2020-10-21,40,246.0,-0.035840000000000004,107.0,194587.0,hunterbiden,hate,distinct crooked foreign clear,"['WillSherwood', 'SCcoast_agent', 'ArmedPatriot45', 'Hereforthelau13', 'OptnTrader', 'DJFunkyGrrL', 'volomike', 'Stuck_N_Traffic', 'frequentbuyer1', 'pahokeeblue']","#74,#2livecrewofpodcasting,#40dollars,#trump,#hoteltales,#icecube,#biden,#kamalaharris,#sit,#steadypoddin,#uncletom,#virgotohell","['#74,#2livecrewofpodcasting,#40dollars,#trump,#hoteltales,#icecube,#biden,#kamalaharris,#sit,#steadypoddin,#uncletom,#virgotohell']",[' obama amp hrc are campaigning harder for biden than biden is anyone ever seen past politicians that are no longer politicians try to push a candidate into the wh the harder they push for biden to become potus the clearer it becomes they understand if trump'],SC
South Carolina,2020-10-22,74,934.0,0.015239189189189185,302.0,479937.0,china,kill,awesome,"['SCcoast_agent', 'ArmedPatriot45', 'DJFunkyGrrL', 'Lightningrattle', 'authorbtwomey', 'teddykawakami', 'KallasSandy', '4annegs', 'WillSherwood', 'JayBakerSC']",#trump,['#trump'],['boom all in the family spyinsert ec known what do these people have in common pelosis son kerrys son romneys son bidens son hint geo location ukraine hint energy coincidence when gs calls ds always answer nothing can stop what is coming nothing trump'],SC
South Carolina,2020-10-23,215,542.0,-0.06760837209302326,255.0,599063.0,covid,war,big,"['nineteen8t4', 'BetzTc', 'FeltRecoilShow', 'ArmedPatriot45', 'RantsByIsaac', 'WillSherwood', 'lanaprowe', 'MartyDavis', 'Elvis59408821', '4annegs']","#debate,#debates,#debate2020,#debates2020,#presidentialdebate,#presidentialdebate2020,#trump,#biden,#election2020","['#debate,#debates,#debate2020,#debates2020,#presidentialdebate,#presidentialdebate2020,#trump,#biden,#election2020']",['trending its over the final presidential debate is done it was less chaotic more grounded in policy and there was substancemostly from trump debate trump biden policy'],SC
South Carolina,2020-10-24,63,591.0,-0.10477142857142857,179.0,391068.0,maga,war,joebiden,"['ArmedPatriot45', 'frequentbuyer1', 'DJFunkyGrrL', 'WillSherwood', 'JanisYoumans', 'QMerritt', 'CBPradio', 'SCcoast_agent', 'Arlo1960', 'newsouth418']",#biden,['#biden'],['this obamabiden administration failure killed more americans than covid bidencares biden obamabiden trump'],SC
South Carolina,2020-10-25,67,941.0,-0.021541791044776118,346.0,487253.0,covid,"illegal, illegal",scientific effective covid,"['ArmedPatriot45', 'WillSherwood', 'RCPessential', 'SCcoast_agent', 'Fatboy933', 'fattpat', 'SSalcostello', 'RedheadAndRight', 'sallyeastman1', '4annegs']",#biden,['#biden'],['scientific studies have consistently found that facemask use is one of the most effective means of preventing the transmission of covid no masks do not collect the coronavirus as trump claims'],SC
South Carolina,2020-10-26,53,831.0,-0.00438679245283019,303.0,595173.0,covid,war,covid,"['SCcoast_agent', 'ArmedPatriot45', 'OptnTrader', 'authorbtwomey', 'RCPessential', 'DJFunkyGrrL', 'pastormarkburns', 'WillSherwood', 'CBPradio', 'dmonroe921']",#biden,['#biden'],['biden the trump tax cuts were all about the rich nytimes most people got a tax cut washingtonpost most americans received a tax cut cnn the facts are most americans got a tax cut bidenisaliar bidencrimefamiily bidenlaptop fourmoreyears maga kag'],SC
South Carolina,2020-10-27,68,408.0,0.035094117647058824,134.0,449645.0,maga,rage,bad tall many,"['ArmedPatriot45', 'frequentbuyer1', 'authorbtwomey', 'WillSherwood', 'SCcoast_agent', 'JanisYoumans', 'OptnTrader', 'RCPessential', 'MarkSanford', 'izzybelle1964']",#trump,['#trump'],['trendingnow trump said joe biden confirmed his plan to abolish the entire us oil industry that means no fracking no jobs no energy for pennsylvania families texas all the others trump biden oilindustry oilandgas'],SC
South Carolina,2020-10-28,117,887.0,-0.1800264957264957,214.0,282118.0,corrupt,riot,biggest national,"['phyllisjk', 'ArmedPatriot45', 'CBPradio', 'WillSherwood', 'DJFunkyGrrL', 'JaimeBklyn', 'kathy17407426', 'Nd1genous', 'ElectraSteel', 'Elvis59408821']","#ibelievetonybobulinski,#trump,#ibelievetonybobulinski","['#ibelievetonybobulinski,#trump,#ibelievetonybobulinski']",['ibelievetonybobulinski the demoncraps tried to push this narrativeits called an endrun they were blaming trump for the crimes theyve been committing cnn msm reporters are missing out on reporting the biggest national security story ever to break ibelievetonybobulinski'],SC
South Carolina,2020-10-29,60,377.0,-0.12022833333333334,207.0,363215.0,maga,hate,catholic little poor religious,"['ArmedPatriot45', 'frequentbuyer1', 'Elvis59408821', 'OptnTrader', 'authorbtwomey', 'SCcoast_agent', 'georgebentley3', 'risha843', 'mikedigi7', 'berryblossomf']",#trump,['#trump'],['facts vote vote republican democrat trump biden blacklivesmatter bidenharris'],SC
South Carolina,2020-10-30,54,1030.0,0.0809462962962963,219.0,594773.0,covid,"illegal, illegal",crooked hilarious more illegal many more wrong wrong,"['4annegs', 'newsouth418', 'TonyPorshe', 'frequentbuyer1', 'CULTURALPATHS', 'pastormarkburns', 'theymeanme', 'authorbtwomey', 'joshuahenryma', 'JohnMatthews85']",#trump,['#trump'],['in modern times we black americans havent been slaves to white people weve been slaves to failed democrat policies we are truly becoming free thanks to president doing exactly what he said he would do for minorites in america trump'],SC
South Carolina,2020-10-31,43,31.0,-0.01942790697674418,4.0,81206.0,covid,"criminal, criminal",bad,"['glicken_l', 'SCcoast_agent', 'Bad_Writer0111', 'frequentbuyer1', 'kathy17407426', 'Mitsycp', 'RedheadAndRight', 'SPARTACUS_410', 'TheRyanForbes', 'dayman23']",#trump,['#trump'],['why doesnt stop being a bitch and go on the podcast with givethepeoplewhattheywant joerogan joeroganexperience donaldtrump joebiden'],SC
South Carolina,2020-11-01,50,107.0,-0.03520999999999999,23.0,64206.0,covid,intimidation,best same,"['glicken_l', 'SCcoast_agent', 'CountVonCam', 'Hereforthelau13', 'kathy17407426', 'lynnanddana', 'jericprince', 'CheyenneCahill', 'DJFunkyGrrL', 'newsouth418']",#trump,['#trump'],['bet you didnt know i was famous flyonpence flymcflyface joebiden kamalaharris votehimout mikepence donaldtrump voteblue happyhalloween'],SC
South Carolina,2020-11-02,77,87.0,-0.1458103896103896,23.0,189616.0,maga,riot,free,"['glicken_l', 'CBPradio', 'DJFunkyGrrL', 'arifunnycomedy', 'BrianCrump007', 'newsouth418', 'teddykawakami', 'KRansome_', 'Mitsycp', 'WillSherwood']",#trump,['#trump'],['do not let trump and his bullies stop you from voting for biden weak insecure people cheat lie and intimidate strong secure honest people like bidenharris dont need to resort to such desperate tactics bidenharristosaveamerica'],SC
South Carolina,2020-11-03,85,569.0,0.07338823529411764,165.0,372718.0,maga,hate,more,"['authorbtwomey', 'lilsuge212', 'FirstThemNEWS', 'kathy17407426', 'WSSBreaks', 'risha843', 'Tyler_Grube', 'newsouth418', 'UtleyYATM', 'JPFranchise57']",#biden,['#biden'],['at least it wont be hard to know whos voting for who the ones without mask trump with mask biden mask over mouth but not nose rd party electionday trump biden'],SC
South Carolina,2020-11-04,96,1568.0,0.06156979166666667,207.0,743484.0,corrupt,"criminal, criminal",american,"['SCcoast_agent', 'SSHistoryEduc', 'MontyTotten', 'authorbtwomey', 'CBPradio', 'AndreaMockSC', 'DJFunkyGrrL', 'Whittakur', 'debbiespetfarm', 'cowboytexas']",#trump,['#trump'],['election as clean amp clear as ny snow election elections election trump biden nwo democracy oligarchy'],SC
South Carolina,2020-11-05,86,321.0,-0.05855116279069768,52.0,390258.0,law,riot,awful alt,"['SCcoast_agent', 'MattDillane', 'risha843', 'CockSchool', 'KendallHarmon6', 'authorbtwomey', 'houseoftheviiv', 'glicken_l', 'DJFunkyGrrL', 'nineteen8t4']",#biden,['#biden'],['election biden bidenharris trump thingstrumpsays trumpisms'],SC
South Carolina,2020-11-06,97,857.0,-0.04282164948453609,358.0,313385.0,fraud,war,convinced about only dem,"['houseoftheviiv', 'ArmedPatriot45', 'CBPradio', 'nineteen8t4', 'DJFunkyGrrL', 'frequentbuyer1', 'authorbtwomey', 'WillSherwood', 'AndreaMockSC', 'CockSchool']",#trump,['#trump'],['do you care if there is electionvoter fraud so long as trump is removed from office election electionresults counteverylegalvote stopthesteal biden voterfraud'],SC
South Carolina,2020-11-07,151,551.0,0.10652781456953642,167.0,384615.0,corrupt,war,joebiden,"['authorbtwomey', 'DJFunkyGrrL', 'StephCassavaugh', 'ArmedPatriot45', 'CULTURALPATHS', 'Willie_Blanton', 'ChrisTheDaiy', 'AndreaMockSC', 'risha843', 'MatthewAJohnson']",#biden,['#biden'],['denise we have fought for almost six years to defeat trump you have been a true leader in our country congrats to biden and harris and thanks to you'],SC
South Carolina,2020-11-08,101,977.0,-0.003720792079207921,414.0,319225.0,maga,attack,american stupid uniter,"['ArmedPatriot45', 'StephCassavaugh', 'mshson', 'FirstThemNEWS', 'DLanierShook', 'elamforwv', 'kathy17407426', 'ohjayesimpson', 'operamommie', 'BornFree411']",#biden,['#biden'],['biden blamed trump when antifa killed a trump supporter in portland at a rally he called patriots morons amp ugly at another rally joebiden called american soldiers stupid bastards yet mediascum amp democrats are labeling him as a uniter amp healer notmypresident'],SC
South Dakota,2020-10-15,2,6.0,0.47965,0.0,478.0,No Issue,No derogatory_language,bigger,['magicmikeinsd'],"#iowa,#trump",['#trump'],['wonder what time will be on fox news talking about how well her state is doing from an office in a different state promoting trump'],SD
South Dakota,2020-10-16,7,8.0,0.11202857142857144,3.0,1391.0,china,discrimination,fit,"['dalen72', 'KeithSD42', 'KllehrSd']","#bidengoggles,#wallstreet,#biden,#trump","['#bidengoggles,#wallstreet,#biden,#trump']",['makes one wonder whos really fit for office people need to take their bidengoggles off before were sold down the road to china between biden amp wallstreet whos in the biden tanks trump has what it takes'],SD
South Dakota,2020-10-17,2,1.0,-0.03620000000000001,1.0,90.0,hunterbiden,war,more,['dalen72'],"#biden,#hunterbiden,#escorts","['#biden,#hunterbiden,#escorts']",['looks as if joebiden will be slipping back towards his basement the scandals are starting to catch up hunterbiden isnt helpingwaiting for escorts to come out and tell all theres got to be more to come'],SD
South Dakota,2020-10-19,2,0.0,0.3062,0.0,84.0,No Issue,No derogatory_language,funny enough,"['JeremyRHall2', 'dalen72']","#2020election,#biden,#trump2020tosaveamerica,#breaking","['#2020election,#biden,#trump2020tosaveamerica,#breaking']",['dont vote the pedo election joebiden trumptosaveamerica breaking'],SD
South Dakota,2020-10-20,2,0.0,0.8439,0.0,3852.0,No Issue,No derogatory_language,ready,"['Tangiemark', 'DarlaVanDyke']",#biden,['#biden'],['you have won the race already get ready to clean up the mess ur predecessor created joebiden '],SD
South Dakota,2020-10-21,5,6.0,0.24798,0.0,2801.0,covid,kill,awful current joebiden,"['marcia_deVivre', 'BebelHorace', 'PhotoCassidy', 'dalen72']",#biden,"['#covid19,#biden,#chinajoe,#rapistjoebiden,#lyingjoebiden,#sleepyjoebiden']",['without the chinese communist won ton covid global pandemic joebiden would have no campaign strategy chinajoe rapistjoebiden lyingjoebiden sleepyjoebiden for president'],SD
South Dakota,2020-10-22,2,0.0,-0.60785,0.0,416.0,covid,No derogatory_language,stahlthe covid pcr accurate,"['marcia_deVivre', 'LawrenceSonya']",#biden,['#biden'],['but joebiden is stahlthe gods have suddenly decided to conspire against you wtf where is she getting her numbers how could he put up with this shit can she not see that its not about covid cases its about deaths pcr tests arent even accurate for covid'],SD
South Dakota,2020-10-23,10,2.0,0.07542000000000001,0.0,9114.0,racist,confused,previous perfect least,"['slashcatrx', 'marcia_deVivre', 'dougd517', 'dalen72', 'jrzgrlz', 'boyleamber', 'StevenLutz1970']","#debatetonight,#trump,#biden,#debates2020","['#debatetonight,#trump,#biden,#debates2020']",['debatetonight is the equivalent of s trump vs an imperfect trying to better itself despite previous mistakes biden neither men are perfect at least has knowledge of self limitations so he will reach out to experts for help debates'],SD
South Dakota,2020-10-24,5,7.0,0.09089999999999998,0.0,498.0,corrupt,No derogatory_language,countless false black,"['dalen72', 'WerdMentality', 'KeithSD42', 'marcia_deVivre']",#biden,"['#democrat,#democrat,#biden']",['you should try understanding how they can vote for a democrat as democrat leaders have been teaching them to be victims for countless decades going way back making false promises to them including joebiden who had a career on using the black vote to stay elected see now'],SD
South Dakota,2020-10-25,3,0.0,-0.26886666666666664,0.0,743.0,No Issue,No derogatory_language,concerned actual needless sure,"['marcia_deVivre', 'Kimdaniels2020']",#biden,"['#realdonaldtrump,#votebidenharris2020,#lgbtq,#biden']",['my mother used to have a saying never vote for someone who bashes their opponent because if they do they are more concerned about them than the actual people needless to say she sure as hell will not be voting for realdonaldtrump votebidenharris lgbtq biden'],SD
South Dakota,2020-10-26,3,0.0,0.2568,0.0,181.0,No Issue,war,first political,"['TheTaylorQuinn1', 'LifeIsNotGray', 'dougd517']","#bowsvote2020,#biden","['#bowsvote2020,#biden']",['grace kelley has made her first political endorsement at the age of  weeks bowsvote biden'],SD
South Dakota,2020-10-27,2,1.0,0.11699999999999999,0.0,88.0,No Issue,No derogatory_language,only,"['bullv_sbear', 'KeithSD42']",#trump,['#trump'],['its not a matter of liking trump its the fact hes the only thing standing in the way of this'],SD
South Dakota,2020-10-28,10,48.0,0.07064999999999999,3.0,3938.0,covid,rage,covid distant novrd,"['dalen72', 'KllehrSd', 'RobKeisacker', 'AndyJBraning', 'LifeIsNotGray']",#biden,['#biden'],['poignant beautifully done true vote joebiden thank you'],SD
South Dakota,2020-10-29,4,2.0,0.53535,0.0,412.0,corrupt,hate,joebiden joebidenwillneverbepresident,['BebelHorace'],"#biden,#trump,#rapistjoebiden,#corruptbidens,#bidenwillneverbepresident","['#biden,#trump,#rapistjoebiden,#corruptbidens,#bidenwillneverbepresident']",['if you are voting for joebiden ask yourself is it because you hate donaldtrump if this is your reason then by all means go ahead and vote for the rapistjoebiden and corruptbidens lol he he he ho ho ho ha ha ha joebidenwillneverbepresident'],SD
South Dakota,2020-10-30,1,0.0,0.7481,0.0,61.0,No Issue,No derogatory_language,No adjectives,['StevenLutz1970'],"#madametussauds,#trump,#vote","['#madametussauds,#trump,#vote']",['way to go madametussauds of berlin trump placed so perfectly to reflect his actions over  years vote to take out the trash folks'],SD
South Dakota,2020-10-31,1,1.0,0.8481,0.0,100.0,No Issue,rage,best deep blissful mature,['BebelHorace'],"#trump,#trump2020","['#trump,#trump2020']",['if you feel rage for trump the best thing you can do to mitigate your pain is to stop fretting relax take a deep breath then go cast your ballot for trump have a glass of wine and take a nap dreaming in blissful peace knowing that you have now become a mature adult'],SD
South Dakota,2020-11-01,6,50.0,0.19458333333333333,3.0,5358.0,covid,No derogatory_language,best political,"['KllehrSd', 'JeremyRHall2', 'deplorableMMMe', 'WerdMentality']",#biden,"['#biden,#bidenharris2020']",['joebiden has some of the best political ads i have ever seen this one no exception lets do this on nov  bidenharris'],SD
South Dakota,2020-11-02,3,1.0,-0.38916666666666666,0.0,8114.0,flag,"terror, terrorist",same islamic terrorist,"['jrzgrlz', 'slashcatrx', 'MeganJo86681381']","#biden,#tx","['#biden,#tx']",['id be willing to bet the ranch that le is complicit in this crap re the bidenharris bus in tx these trump train terrorists must have been tipped off to the buss itinerary route amp eta by someone whose job required them to know that info like the state police perhaps'],SD
South Dakota,2020-11-03,1,3.0,0.5859,0.0,8044.0,No Issue,No derogatory_language,wallstreet,['jrzgrlz'],"#stocks,#electionday,#wallstreet,#biden,#democrats,#senate,#stockmarket","['#stocks,#electionday,#wallstreet,#biden,#democrats,#senate,#stockmarket']",['us stocks finished higher on monday one day before electionday when wallstreet expects joebiden will win the presidency and democrats will retake the senate and maintain control of the house stockmarket'],SD
South Dakota,2020-11-04,13,3.0,-0.15578461538461538,1.0,8962.0,corrupt,"hate, division",damn next,"['BebelHorace', 'dalen72', 'jrzgrlz', 'KeithSD42']","#arizona,#biden,#arizona,#trump","['#arizona,#biden,#arizona,#trump']",['friggen corruption less of a difference in arizona and they called it for biden not alot of differences and percentages are way lower i think something fishy going on in arizona trump'],SD
South Dakota,2020-11-05,10,10.0,-0.08517,6.0,910.0,fraud,"illegal, illegal",illegal unique american,"['BebelHorace', 'izbro10', 'KeithSD42', 'Parks1969']","#republicans,#trump,#democrats,#biden,#constitutionalrepublic,#american","['#republicans,#trump,#democrats,#biden,#constitutionalrepublic,#american']",['the republicans and donaldtrump want the state election boards to count all legally cast votes the democrats and joebiden are demanding the state election boards to count all illegal votes preserve our constitutionalrepublic and our unique american way of life'],SD
South Dakota,2020-11-06,25,4.0,0.115556,0.0,20594.0,No Issue,threat,signrt,"['marcia_deVivre', 'dalen72', 'jrzgrlz', 'CorySchnider', 'KllehrSd']","#california,#trump","['#california,#trump']",['signrt share this petition for california recount my trump vote did not get counted'],SD
South Dakota,2020-11-07,12,38.0,0.20361666666666667,3.0,11298.0,order,No derogatory_language,enough electoral,"['PhotoCassidy', 'HappyLyfe2', 'KeithSD42', 'Hareega_Blog', 'slashcatrx', 'marcia_deVivre', 'chrismrhx', 'RickWeilandTIB', 'CWillyWally', 'magicmikeinsd']",#biden,['#biden'],['congrats biden harris our new president amp vice president'],SD
South Dakota,2020-11-08,5,12.0,0.058740000000000014,1.0,14682.0,"fraud, corrupt",No derogatory_language,live sick,"['jrzgrlz', 'christithe1', 'suzannemc1967', 'GoldPillBrown', 'WerdMentality']",#biden,"['#foreveryoung,#biden']",['it seems as if joe hasnt aged at all since  when he became obamas vp has he discovered the fountain of youth foreveryoung joebiden'],SD
Tennessee,2020-10-15,118,287.0,-0.10237118644067797,125.0,521498.0,hunterbiden,violence,covid,"['BarbieSnow6', 'mfly1971', 'Susan_Larson_TN', 'cherese_cobb', 'RealNewsRadio', 'SoundOfMusic79', 'DrHenryWJones1', 'LoneStarNbr82', 'sdo1', 'nashtnmom1']",#biden,['#biden'],['joebiden condemns donald trump for turningablindeye to epidemic of violence against transgender womenofcolour'],TN
Tennessee,2020-10-16,178,372.0,0.030874157303370783,132.0,295938.0,maga,hate,best,"['mfly1971', 'cherese_cobb', 'Susan_Larson_TN', 'SoundOfMusic79', 'BraxKedren', 'sem71', 'CandiceColson', 'BarbieSnow6', 'TurnTNBlue', 'DeWayne_Fulton']",#trump,['#trump'],['which town hall are you watching biden trump townhall'],TN
Tennessee,2020-10-17,63,164.0,0.06245714285714286,83.0,533020.0,corrupt,insult,best past,"['howard74', 'BrummettCaleb', 'FMUniversity', 'PatrioticPirate', 'cherese_cobb', 'BarbieSnow6', 'JeremyBall1769', 'sem71', 'TomKendrew', 'Clarksville_TN']",#biden,['#trump'],['breaking news its  and biden still isnt our president surprise trump donaldtrump'],TN
Tennessee,2020-10-18,79,72.0,0.23124430379746835,45.0,341131.0,"american flag, flag",war,indiemusic popmusic,"['JimmyRobertsTS', 'cherese_cobb', 'BarbieSnow6', 'northkats', 'DrHenryWJones1', 'abacustrategic', 'howard74', 'FrancisFaustina', 'mickster', 'depressionquirk']",#biden,['#biden'],['trump finally had to go to churchbiden goes every weekit was making fakechristian trump look bad'],TN
Tennessee,2020-10-19,103,791.0,-0.04466504854368932,271.0,323602.0,hunter biden,war,actual,"['Susan_Larson_TN', 'cherese_cobb', 'mickster', 'BarbieSnow6', 'MatthewAlan17', 'northkats', 'Hassenach', 'R2TheArTisT', 'JeremyBall1769', 'kimberannie333']",#trump,['#trump'],['breaking news on hunter biden huntersmokescrack censored'],TN
Tennessee,2020-10-20,70,183.0,0.09640285714285715,70.0,349385.0,law,war,final national good,"['mickster', 'TurnTNBlue', 'TaxiArchMichael', 'amcelroy17', 'SoundOfMusic79', 'BarbieSnow6', 'JeremyBall1769', 'kimberannie333', 'RepCohen', 'WeedChopper']",#biden,['#biden'],['i just heard that leads trump in the final siena national survey of the  campaign the poll says biden  trump  all well and good but it wont matter if democrats do not get out and vote after all we have been here before'],TN
Tennessee,2020-10-21,94,440.0,-0.04504893617021277,184.0,616295.0,covid,hate,alllivesmatter joebiden,"['Susan_Larson_TN', 'northkats', 'mickster', 'CM23623745', 'DeWayne_Fulton', 'RepCohen', 'JimmyRobertsTS', 'DjPrettyBrown', 'TaxiArchMichael', 'howard74']",#trump,['#trump'],[' joe bidens campaign outraised trumps by an eyecatching  million in september and started october with  million in the bank'],TN
Tennessee,2020-10-22,122,310.0,0.06547377049180328,118.0,460892.0,china,harm,bidencrimefamiily,"['bigguybiden', 'DeWayne_Fulton', 'SoundOfMusic79', 'mickster', 'BarbieSnow6', 'TurnTNBlue', 'northkats', 'sdo1', 'FMUniversity', 'TerryStevens']",#trump,['#trump'],['according to st corinthians  homosexuality is not hereditary nor is it part of the sinnature we have from adams fall the original sin because that fallen nature only causes temptations common to man lgbtq feminist beer divorce abortionismurder biden trump'],TN
Tennessee,2020-10-23,290,425.0,0.04536758620689655,141.0,758003.0,covid,hate,joebiden,"['JoePadula', 'wujuan', 'AMcA32449832', 'studioNysha', 'TNJedQuote', 'jeremyhghayes', 'Susan_Larson_TN', 'BarbieSnow6', 'Youngm4n', 'mfly1971']",#trump,['#trump'],['using the dvr to record the debatetonight to skip past the biden stupidity lies and the biased format president trump and america deserve better'],TN
Tennessee,2020-10-24,86,271.0,0.03111860465116279,89.0,302795.0,covid,hate,black,"['BarbieSnow6', 'mfly1971', 'northkats', 'joshbabyar', 'AMcA32449832', 'WSpersists', 'susanbnj', 'mickster', 'TaxiArchMichael', 'sem71']",#trump,['#trump'],['michellegoldberg joebiden won trumps willingness to lie shamelessly and prodigiously is a serious advantage hes just constantly pulling shit out his ass and flinging it and his followers are just stfu'],TN
Tennessee,2020-10-25,66,6466.0,-0.018490909090909086,1421.0,466302.0,covid,murder,unbelievable new due more fake covid,"['AMcA32449832', 'BarbieSnow6', 'ShomanWright', 'toddstarnes', 'SoundOfMusic79', 'lupier_58', 'ILoveMyPreside4', 'festiusgames', 'Bemiguel3', 'shellyrainwater']",#biden,['#biden'],['arslei farmmurders portuguesegp selectivestyles layconcomeonline chasingthesun messi idolsa treasure trump biden nigga i crying here him out please'],TN
Tennessee,2020-10-26,141,520.0,-0.2358609929078014,203.0,391959.0,pandemic,war,pandemic first outbreakbiden,"['CM23623745', 'BarbieSnow6', 'Susan_Larson_TN', 'DeWayne_Fulton', 'FrancisFaustina', 'mfly1971', 'cherese_cobb', 'sgorham24', '_TheUnderstated', 'TaxiArchMichael']","#biden,#failure","['#biden,#failure']",['the us centre for disease and control prevention cdc estimated that   to  people died from hn pandemic virus infection in the first year of the outbreakbiden failure'],TN
Tennessee,2020-10-27,99,825.0,-0.03983838383838383,151.0,301766.0,covid,anger,american american pathetic american worse other visible,"['mfly1971', 'DeWayne_Fulton', 'BarbieSnow6', 'TurnTNBlue', 'SoundOfMusic79', 'Susan_Larson_TN', 'LoneStarNbr82', 'cherese_cobb', '_theoddmanout', 'TomKendrew']",#trump,['#trump'],['who do you know that didnt vote in  or  or voted green in  think about it amp make a list its time to check in with them amp make the case for biden or against trump whichever argument will reach them were on a deadline friends gotv everyvotecounts'],TN
